step,timestamp,appliance,state,reason
7283,1900-01-01 20:13:50,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (skimming the book to get an overview) @ the Ville:The Rose and Crown Pub:pub:shelf
7284,1900-01-01 20:14:00,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (skimming the book to get an overview) @ the Ville:The Rose and Crown Pub:pub:shelf
7285,1900-01-01 20:14:10,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (skimming the book to get an overview) @ the Ville:The Rose and Crown Pub:pub:shelf
7363,1900-01-01 20:27:10,lightings in Klaus Mueller's house,True,Klaus Mueller is watching TV in his living room.
7364,1900-01-01 20:27:20,lightings in Klaus Mueller's house,True,Klaus Mueller is watching TV in his living room.
7365,1900-01-01 20:27:30,lightings in Klaus Mueller's house,True,Klaus Mueller is watching TV in his living room.
7366,1900-01-01 20:27:40,lightings in Klaus Mueller's house,True,Klaus Mueller is watching TV in his living room.
7367,1900-01-01 20:27:50,lightings in Klaus Mueller's house,True,Klaus Mueller is watching TV in his living room.
7512,1900-01-01 20:52:00,lightings in Klaus Mueller's house,True,Klaus Mueller is watching TV and getting ready for bed in his apartment's main room. He is not playing a game or taking a break.
7513,1900-01-01 20:52:10,lightings in Klaus Mueller's house,True,Klaus Mueller is watching TV and getting ready for bed in his apartment's main room. He is not playing a game or taking a break.
7514,1900-01-01 20:52:20,lightings in Klaus Mueller's house,True,Klaus Mueller is watching TV and getting ready for bed in his apartment's main room. He is not playing a game or taking a break.
7515,1900-01-01 20:52:30,lightings in Klaus Mueller's house,True,Klaus Mueller is watching TV and getting ready for bed in his apartment's main room. He is not playing a game or taking a break.
7516,1900-01-01 20:52:40,lightings in Klaus Mueller's house,True,Klaus Mueller is watching TV and getting ready for bed in his apartment's main room.
7626,1900-01-01 21:11:00,lightings in Klaus Mueller's house,True,Klaus Mueller is sleeping in his house.
7627,1900-01-01 21:11:10,lightings in Klaus Mueller's house,True,Klaus Mueller is sleeping in his house.
7813,1900-01-01 21:42:10,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7814,1900-01-01 21:42:20,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7815,1900-01-01 21:42:30,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7816,1900-01-01 21:42:40,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7817,1900-01-01 21:42:50,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7818,1900-01-01 21:43:00,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7819,1900-01-01 21:43:10,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7820,1900-01-01 21:43:20,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7821,1900-01-01 21:43:30,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7822,1900-01-01 21:43:40,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7823,1900-01-01 21:43:50,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7824,1900-01-01 21:44:00,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7825,1900-01-01 21:44:10,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7826,1900-01-01 21:44:20,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7827,1900-01-01 21:44:30,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7828,1900-01-01 21:44:40,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7829,1900-01-01 21:44:50,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7830,1900-01-01 21:45:00,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7831,1900-01-01 21:45:10,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7832,1900-01-01 21:45:20,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7833,1900-01-01 21:45:30,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7834,1900-01-01 21:45:40,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7835,1900-01-01 21:45:50,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7836,1900-01-01 21:46:00,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7837,1900-01-01 21:46:10,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7838,1900-01-01 21:46:20,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7839,1900-01-01 21:46:30,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7840,1900-01-01 21:46:40,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7841,1900-01-01 21:46:50,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7842,1900-01-01 21:47:00,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7843,1900-01-01 21:47:10,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7844,1900-01-01 21:47:20,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7845,1900-01-01 21:47:30,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7846,1900-01-01 21:47:40,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7847,1900-01-01 21:47:50,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7848,1900-01-01 21:48:00,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7849,1900-01-01 21:48:10,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7850,1900-01-01 21:48:20,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7851,1900-01-01 21:48:30,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7852,1900-01-01 21:48:40,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7853,1900-01-01 21:48:50,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7854,1900-01-01 21:49:00,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7855,1900-01-01 21:49:10,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7856,1900-01-01 21:49:20,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7857,1900-01-01 21:49:30,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7858,1900-01-01 21:49:40,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7859,1900-01-01 21:49:50,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7860,1900-01-01 21:50:00,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7861,1900-01-01 21:50:10,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7862,1900-01-01 21:50:20,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7863,1900-01-01 21:50:30,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7864,1900-01-01 21:50:40,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7865,1900-01-01 21:50:50,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7866,1900-01-01 21:51:00,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7867,1900-01-01 21:51:10,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7868,1900-01-01 21:51:20,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
7869,1900-01-01 21:51:30,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (discussing the book with a friend) @ the Ville:Oak Hill College:library:library table.
